Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Odd_H_Asi,Asian_Line,Odd_A_Asi,Goals_H_FT,Goals_A_FT
2025-09-19,14:45,Ireland First Division  ,Bray Wanderers,Finn Harps,32.03000000000001,24.630000000000003,0.678733384249079,2.076996923508171,-1.226835098442555,1.8274730093603129,0.6469546358457895,1.85,3.4,3.75,3.303832021950726,1.1805183735145235,Home,Home,0.9,0.5,0.9,3,2
2025-09-19,14:45,Ireland First Division  ,Wexford (Youth),Cobh Ramblers,-17.979999999999997,-14.19,0.4782346569394549,0.2322510980134284,1.3833000850915431,-0.4522498371154762,0.6367253139531681,4.33,3.8,1.7,1.1510489870781146,1.0889751510686445,Away,Away,0.9,-0.5/1,0.9,3,2
2025-09-19,14:45,Ireland Premier Division  ,Derry City,Shelbourne,0.9099999999999993,-16.409999999999997,0.6033271628374943,0.6216027277315183,0.2781427858807591,0.3846814922810574,1.0360260074686,1.91,3.1,4.1,0.3434599418507591,0.6513445151875423,Home,Away,0.98,0.5,0.83,1,1
2025-09-19,14:45,Ireland Premier Division  ,Cork City,Shamrock Rovers,32.84000000000001,10.0,0.5069858166695977,0.1028814358132534,-1.4727749201134888,0.8189180857213406,0.9113134356439356,6.0,4.0,1.55,1.5756563559267422,0.0923953499225951,Home,Away,0.9,-1,0.9,1,1
2025-09-19,14:45,Ireland Premier Division  ,St. Patricks Athletic,Galway United,-8.159999999999997,-11.400000000000002,0.3772500066760325,0.6204712601954331,0.896506941260526,-1.993615036009022,0.2505771083951369,1.7,3.7,4.5,0.2760356810650929,2.244192144404159,Away,Away,0.93,0.5/1,0.88,1,1
2025-09-19,14:45,Ireland Premier Division  ,Sligo Rovers,Drogheda United,-24.62,-10.63,0.4961845051949288,0.1028814358132534,2.424120185867174,-0.1408461563635284,1.119715352265607,2.38,3.3,2.7,2.3212387500539204,1.2605615086291353,Away,Away,0.8,0,1.0,1,1
2025-09-19,14:45,Ireland Premier Division  ,Bohemians,Waterford United,-17.390000000000008,2.0100000000000016,0.4662309600206994,-0.5871346121721781,0.8931080910110948,1.0518172851655434,0.8951297358003888,1.33,4.75,8.0,1.480242703183273,0.1566875493651546,Away,Home,0.98,1.5,0.83,2,1
2025-09-19,15:30,Primera Division de Paraguay  ,General Caballero LJM,Sportivo Luqueno,20.520000000000003,12.889999999999995,0.3998532595443766,0.7977722005925267,-0.5774781983214851,0.5223181818105065,0.347572289074581,2.5,3.0,2.9,1.375250398914012,0.1747458927359255,Home,Home,0.78,0,1.03,5,2
2025-09-19,16:00,Argentine Division 1  ,Deportivo Riestra,Gimnasia La Plata,-15.499999999999998,43.61,0.2052480932254264,0.8422640793016062,0.7928759216338265,1.9872263270644144,-0.5349274688358997,2.3,2.63,3.9,0.0493881576677797,2.522153795900314,Home,Home,0.75,0/0.5,1.05,1,0
2025-09-19,16:30,Colombia Primera B  ,Real Soacha Cundinamarca,Deportes Quindio,2.71,20.020000000000003,0.4648896265699762,0.9195984487257453,-0.2025634905009725,0.3725986508863499,-1.263481801814921,1.73,3.6,4.33,1.122161939226718,1.636080452701271,Home,Home,0.98,0.5/1,0.83,3,1
2025-09-19,18:00,Argentine Division 1  ,CA Huracan,Racing Club,-19.58,-4.009999999999998,0.3747074335128486,0.1586289062661911,-0.3107506916033173,0.3746261780483061,1.1971623513423388,2.35,3.0,3.4,0.4693795978695085,0.8225361732940327,Home,Away,0.9,0/0.5,0.9,0,2
2025-09-19,18:00,Brazil Serie B  ,Gremio Novorizontin,Athletic Club MG,-45.330000000000005,-7.6399999999999935,0.6709393006052411,-0.1843266741739434,1.2281035633859836,1.092031981720911,0.365378740248678,1.85,3.2,4.5,1.412430237559927,0.7266532414722329,Away,Home,0.78,0.5,1.03,1,0
2025-09-19,18:00,Primera Division de Paraguay  ,Olimpia Asuncion,Sportivo Trinidense,0.5800000000000054,-11.800000000000004,0.5321499348623631,0.2877641028582352,-0.0177363405466455,0.2765879582355197,0.5002002202014303,1.91,3.6,3.75,0.3055004434048808,0.2236122619659106,Home,Away,0.93,0.5/1,0.88,1,1
2025-09-19,18:15,Argentine Division 1  ,San Martin San Juan,Velez Sarsfield,2.5200000000000022,-2.4800000000000013,0.4182055955873495,0.8406618093648044,-1.035724617339246,-0.6227812891396556,-0.294892936146814,3.0,2.75,2.7,1.8763864267040504,0.3278883529928415,Home,Away,0.98,0,0.83,1,2
2025-09-19,19:00,USL Championship  ,Miami FC,Rhode Island,12.89,11.65,0.5280239179338077,1.4169093327534918,0.6304124156908376,0.7735528414084633,0.4420113444503564,3.2,3.5,2.1,0.7864969170626542,0.3315414969581068,Home,Home,0.95,0/-0.5,0.85,0,1
2025-09-19,19:00,Uruguay Primera Division  ,Defensor Sporting Montevideo,Danubio FC,-3.99,20.000000000000004,0.3152123057097293,0.4720753779958053,-0.2568547708246143,0.9186639505508972,0.2042726993944912,2.25,3.2,3.25,0.7289301488204196,0.7143912511564059,Home,Home,0.98,0/0.5,0.83,2,1
2025-09-19,19:00,Categoria Primera A  ,Atletico Bucaramanga,Deportes Tolima,-6.899999999999997,-9.94,0.5874960148501256,-0.7729715036881355,-0.8339102516219126,-0.4667696484940028,0.2381923125478923,2.5,3.1,2.9,0.060938747933777,0.7049619610418951,Home,Away,0.85,0,0.95,2,0
2025-09-19,20:15,Argentine Division 1  ,Lanus,CA Platense,-19.5,-12.010000000000002,0.2239212367749213,-0.6812445956663784,1.0195781715393966,-0.697161579658011,1.0019841997525178,2.3,2.75,3.8,1.700822767205775,1.6991457794105287,Away,Away,0.93,0.5,0.88,2,1
2025-09-19,21:10,Categoria Primera A  ,America de Cali,Deportiva Once Caldas,-13.530000000000008,-2.3999999999999986,0.4961845051949288,-0.0042875190669422,-1.966698917081096,1.342296489941692,-1.0055790704900816,1.5,3.8,7.0,1.9624113980141535,2.3478755604317736,Home,Home,0.83,0.5,0.98,2,1
