Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT
2701889,2025-09-28,05:00,J1 League  ,FC Tokyo,Yokohama Marinos,1.96,3.5,3.6,1.03,0.5,0.78,1.93,2.5/3,1.88,H,16.0,15.0,-0.1875,8.75,-0.3333333333333333,5.299999999999997,-0.25,18.1,0.2799923761135083,-0.7333333333333333,-7.300000000000001,0.1982422808259466,3.450000000000003,25.400000000000002,0.4782346569394549,0.6732220547605801,1.1364950164896446,0.33997081372315474,-0.4307774740831072,0.3332512410374253,1.5672724905727518,Home,Home
2701888,2025-09-28,05:30,J1 League  ,Cerezo Osaka,Kyoto Sanga,2.01,3.7,3.3,0.98,0.5,0.83,1.93,2.5/3,1.88,D,16.0,16.0,0.125,15.009999999999998,-0.375,3.1000000000000005,0.5625,18.1,0.1982422808259466,-0.6875,30.659999999999997,0.4440393186673406,11.909999999999997,-12.559999999999995,0.6422815994932872,1.162767740727642,0.4352147943442875,-0.12173854607341054,1.7714432769904633,1.2845062868010526,1.3362284826461759,Home,Away
2701891,2025-09-28,06:00,J1 League  ,Kawasaki Frontale,Kashiwa Reysol,2.45,3.4,2.65,0.98,0,0.83,1.88,2.5/3,1.93,A,15.0,16.0,0.8,-20.700000000000003,-0.0625,8.75,0.8,6.699999999999999,0.4171312515121298,0.0,19.99,0.1634449073720273,-29.450000000000003,-13.29,0.5805761588841571,-0.9592885316083627,0.26291022462737634,1.0501028073540493,1.9578040971825488,2.009391338962412,1.6948938725551725,Away,Away
2719969,2025-09-28,06:00,K League 2  ,Gimpo FC,Seongnam FC,2.63,3.1,2.75,0.85,0,0.95,2.03,2/2.5,1.78,A,15.0,15.0,0.4,6.0,-0.5333333333333333,28.01,0.2666666666666666,8.669999999999996,0.3011663015105079,-0.4666666666666667,26.700000000000003,0.1517610069469123,-22.01,-18.03000000000001,0.4529273084574202,-0.6561539763954094,-0.3396060706049842,1.2463052202501426,0.5180767537203306,1.902459196645552,0.8576828243253147,Away,Away
2719970,2025-09-28,06:00,K League 2  ,Seoul E-Land FC,Incheon United,3.0,3.3,2.38,0.8,0/-0.5,1.0,2.0,2.5,1.8,A,14.0,15.0,0.4285714285714285,-0.0099999999999984,0.8666666666666667,20.0,0.7142857142857143,2.899999999999995,0.2138050993040052,0.9333333333333332,20.0,0.3011663015105079,-20.009999999999998,-17.100000000000005,0.5149714008145131,0.23935821911590832,0.6290699854301812,1.4798761928641586,0.8917840206206213,1.2405179737482503,0.2627140351904401,Away,Away
2703399,2025-09-28,07:00,Sweden Superettan  ,Varbergs BoIS FC,IK Oddevold,1.9,3.9,3.6,0.9,0.5,0.9,1.9,2.5,1.9,D,12.0,12.0,0.4166666666666667,9.2,-0.25,30.809999999999995,0.75,26.700000000000003,0.2537781703934222,-0.5833333333333334,45.83,0.0889400396289613,-21.609999999999996,-19.129999999999995,0.3427182100223835,0.9219255358833913,1.882027388235448,1.0735595876910968,1.577612048716116,0.1516340518077055,0.30441533951933186,Away,Home
2726366,2025-09-28,07:00,Chinese Super League  ,Tianjin Tigers,Henan Football Club,3.1,3.6,2.2,1.0,0,0.8,1.85,3,1.95,A,12.0,13.0,0.3333333333333333,10.0,-0.2307692307692307,-4.579999999999999,0.3333333333333333,15.01,0.1516622361413138,-0.0769230769230769,8.470000000000002,0.3552248097226855,14.579999999999998,6.539999999999997,0.5068870458639994,-0.3004356741208559,0.01651645691952315,0.15744993813066224,0.17728319844930332,0.45788561225151814,0.16076674152978015,Away,Away
2850805,2025-09-28,07:00,Chinese Football Association Yi League  ,Guangxi Lanhang,Bei Li Gong,7.0,4.2,1.36,0.8,-1.5,1.0,1.9,2.5,1.9,A,11.0,11.0,-0.8181818181818182,-0.8700000000000009,-0.9090909090909092,14.499999999999996,-0.8181818181818182,-9.970000000000002,0.3126695474501863,-1.0,-0.8700000000000009,0.3126695474501863,-15.369999999999997,-9.100000000000001,0.6253390949003726,-0.28449997255902626,-1.0250923717647409,0.0368256138652166,-1.1414586963909392,0.32132558642424286,0.11636632462619834,Away,Home
2726365,2025-09-28,07:35,Chinese Super League  ,Shandong Taishan,Yunnan Yukun,1.42,5.0,6.5,1.0,1.5,0.8,1.85,3.5/4,1.95,A,12.0,12.0,0.75,4.19,-0.5833333333333334,15.01,0.75,12.489999999999997,0.3195073356553728,-0.5833333333333334,4.19,0.3195073356553728,-10.82,8.299999999999997,0.6390146713107456,-0.8401924874835203,0.3002382176837672,0.7189072271698242,0.6323893436122193,1.5590997146533445,0.33215112592845214,Away,Away
2726367,2025-09-28,07:35,Chinese Super League  ,Shenzhen Xinpengcheng,Qingdao Youth Island,2.55,3.4,2.65,0.83,0,0.98,1.95,2.5/3,1.85,A,12.0,12.0,-0.25,6.669999999999996,-0.75,-9.99,-0.1666666666666666,4.19,0.4343497069897538,-0.75,29.190000000000005,0.2365895936154873,16.659999999999997,-25.000000000000004,0.6709393006052411,0.3242307824867587,0.1836900728976973,-0.9483355874808163,1.1826106431461532,1.2725663699675749,0.9989205702484558,Home,Away
2703080,2025-09-28,08:00,Swedish Allsvenskan  ,Brommapojkarna,Mjallby AIF,3.3,3.5,2.05,0.98,0/-0.5,0.83,1.93,2.5/3,1.88,A,11.0,12.0,0.2727272727272727,-9.970000000000002,-0.1666666666666666,31.67,0.1818181818181818,-3.6000000000000014,0.2365895936154873,-0.1666666666666666,43.3,0.3906175873976139,-41.64,-46.9,0.6272071810131011,-0.07587650190618367,-0.6281951555545499,0.9756462574459064,2.245963218510039,1.05152275935209,2.874158374064589,Away,Away
2703084,2025-09-28,08:00,Swedish Allsvenskan  ,Halmstads,Hammarby,5.25,4.1,1.56,0.95,-1,0.85,1.95,2.5/3,1.85,D,12.0,11.0,-0.5,23.309999999999995,0.4545454545454545,-13.61,-0.6666666666666666,4.19,0.2537781703934222,0.6363636363636364,10.92,0.2800877556899882,36.919999999999995,-6.7299999999999995,0.5338659260834104,2.3396099874374046,0.8687276240856046,-1.2155627527903408,0.4500076965929323,3.5551727402277455,0.41871992749267223,Home,Home
2711521,2025-09-28,08:30,Norway Eliteserien  ,Brann,Fredrikstad,1.48,4.5,6.0,0.8,1,1.0,1.9,3,1.9,D,10.0,9.0,0.9,-7.0,-0.5555555555555556,3.3299999999999965,1.0,-4.0,0.3541973474990897,-0.4444444444444444,7.769999999999995,0.0714776888580276,-10.329999999999997,-11.769999999999996,0.42567503635711734,-0.8068768984312358,-1.4825776265022421,-0.9539874459297204,-0.6601924487823564,0.14711054749848462,0.8223851777198857,Home,Away
2711807,2025-09-28,08:30,Norway Adeccoligaen  ,Sogndal,Kongsvinger,2.6,3.5,2.45,0.95,0,0.85,1.83,3,1.98,D,10.0,11.0,0.4,20.0,0.3636363636363636,5.5,0.4,10.0,0.3057378545838018,0.3636363636363636,-0.8700000000000009,0.3126695474501863,14.5,10.870000000000001,0.6184074020339881,0.07461716921950233,0.264742354202102,-0.9823481209767817,-0.4640285619055262,1.056965290196284,0.7287709161076282,Home,Home
2703393,2025-09-28,09:00,Sweden Superettan  ,Falkenberg,Ostersunds FK,1.85,3.75,3.8,0.85,0.5,0.95,2.0,2.5/3,1.8,H,12.0,12.0,0.5,17.5,-0.6666666666666666,15.01,0.75,20.83,0.3906175873976139,-0.8333333333333334,4.19,0.0469641476148222,2.49,16.639999999999997,0.4375817350124361,0.9219255358833913,1.1699882605083656,1.166835102226791,-0.11579989354934678,0.24490956634339978,1.2857881540577123,Away,Home
2703400,2025-09-28,09:00,Sweden Superettan  ,Vasteras SK FK,Sandvikens IF,1.45,4.2,7.0,0.95,1/1.5,0.85,1.78,2.5/3,2.03,D,12.0,12.0,0.9166666666666666,1.6999999999999993,-0.4166666666666667,-2.490000000000001,0.9166666666666666,17.5,0.2365895936154873,-0.5833333333333334,-1.690000000000003,0.3906175873976139,4.19,19.190000000000005,0.6272071810131011,-0.0007533747510762813,-0.09485342247141532,0.06460647832539428,-0.21540953107998356,0.06535985307647056,0.12055610860856825,Away,Home
2732570,2025-09-28,09:00,Latvian Higher League  ,Tukums-2000,Super Nova,2.05,3.6,2.9,0.83,0/0.5,0.98,1.83,2.5/3,1.98,D,15.0,15.0,-0.4666666666666667,8.01,-0.6,-11.330000000000004,-0.5333333333333333,22.01,0.2480922525974644,-0.4666666666666667,23.99,0.2480922525974644,19.340000000000003,-1.9799999999999969,0.4961845051949288,0.03947848435004309,0.5400372139093617,-0.9200185739655483,2.127745432369097,0.9594970583155914,1.5877082184597353,Home,Away
2866568,2025-09-28,09:00,Finland Veikkausliga  ,Jaro,IFK Mariehamn,1.83,3.8,3.75,0.93,0.5,0.88,1.85,2.5/3,1.95,A,12.0,11.0,-0.3333333333333333,16.7,-1.0,14.499999999999996,-0.5,-4.170000000000004,0.3906175873976139,-1.0,23.599999999999994,0.1516622361413138,2.200000000000003,-27.77,0.5422798235389277,1.332163191012064,-0.6715974929822804,0.7062824443939053,1.3299487934056304,0.6258807466181586,2.001546286387911,Home,Away
2734951,2025-09-28,10:00,Brazil Serie A  ,Gremio (RS),Vitoria BA,1.75,3.6,4.75,0.93,0.5/1,0.93,1.8,2,2.05,D,12.0,12.0,0.25,-2.490000000000001,-1.0,10.0,0.5833333333333334,4.19,0.0469641476148222,-1.0,1.6999999999999993,0.1077892874862118,-12.490000000000002,2.490000000000001,0.154753435101034,0.796040847648772,1.279642645529128,1.0560813587684013,0.4123816583935776,0.2600405111196292,0.8672609871355506,Away,Home
2877641,2025-09-28,10:00,Uruguay Primera Division  ,Plaza Colonia,CA River Plate,2.38,3.0,3.1,0.98,0/0.5,0.83,1.78,1.5/2,2.03,D,14.0,15.0,0.0714285714285714,2.120000000000001,-0.6666666666666666,6.699999999999999,0.2142857142857142,-14.31,0.2537781703934222,-0.7333333333333333,-11.330000000000004,0.1634449073720273,-4.579999999999998,-2.979999999999997,0.41722307776544953,0.3399055436397301,-0.4439335954436302,1.3302255838494215,-0.6774955950847389,0.9903200402096914,0.2335619996411087,Away,Home
2703079,2025-09-28,10:30,Swedish Allsvenskan  ,AIK Solna,GAIS,2.25,3.25,3.2,0.93,0/0.5,0.88,1.8,2/2.5,2.0,D,11.0,12.0,0.5454545454545454,7.279999999999998,-0.0833333333333333,18.299999999999997,0.6363636363636364,38.16,0.2800877556899882,0.0833333333333333,26.700000000000003,0.3195073356553728,-11.02,11.459999999999994,0.599595091345361,0.8408357123673051,2.7599462337671445,1.188060551018964,2.246895855389013,0.34722483865165876,0.5130503783781317,Away,Home
2703085,2025-09-28,10:30,Swedish Allsvenskan  ,Malmo FF,IFK Varnamo,1.22,6.5,11.0,1.0,2,0.8,1.9,3/3.5,1.9,D,12.0,11.0,1.0,-6.700000000000006,-0.9090909090909092,-12.700000000000005,1.0,1.6999999999999993,0.1205815986827429,-0.8181818181818182,-9.970000000000002,0.2127095754398804,5.999999999999998,11.670000000000002,0.3332911741226233,-0.7071067811865475,0.7071067811865476,-1.2235362623088488,-1.764888311359027,0.5164294811223014,2.4719950925455745,Home,Home
2865692,2025-09-28,10:30,Bulgaria Premier League  ,FC Arda Kardzhali,Botev Vratsa,1.57,3.75,6.0,0.95,0.5/1,0.85,1.98,2/2.5,1.83,D,5.0,5.0,0.4,0.0,-0.4,32.0,0.6,-20.0,0.0362231609697874,-0.6,12.0,0.0362231609697874,-32.0,-32.0,0.0724463219395748,,,,,,,Even,Even
2711553,2025-09-28,11:00,Norway Eliteserien  ,Bryne,Kristiansund BK,2.05,3.6,3.3,0.98,0.5,0.83,1.8,2.5/3,2.0,H,11.0,11.0,0.0,-13.61,-0.9090909090909092,8.190000000000001,-0.0909090909090909,14.499999999999996,0.2800877556899882,-0.8181818181818182,5.5,0.3537967768916372,-21.8,8.999999999999996,0.6338845325816254,-0.09001695416372237,1.0332233490134253,-0.39788083687146575,-0.4615077440581695,0.3078638827077434,1.4947310930715947,Home,Home
2711554,2025-09-28,11:00,Norway Eliteserien  ,Ham-Kam,Rosenborg BK,4.0,3.75,1.83,0.98,-0.5,0.83,1.85,2.5/3,1.95,D,11.0,11.0,-0.2727272727272727,1.8200000000000005,0.0909090909090909,8.190000000000001,-0.1818181818181818,1.8200000000000005,0.3537967768916372,0.1818181818181818,8.190000000000001,0.188775429471914,-6.370000000000001,-6.370000000000001,0.5425722063635512,0.6347693451022349,0.5333732864909188,0.2564091700954664,0.596992356264948,0.37836017500676855,0.0636190697740292,Home,Away
2711559,2025-09-28,11:00,Norway Eliteserien  ,Tromso IL,Stromsgodset,1.53,4.2,5.75,0.78,1,1.03,1.95,3,1.85,D,11.0,11.0,0.6363636363636364,8.190000000000001,-0.9090909090909092,-0.8700000000000009,0.7272727272727273,14.499999999999996,0.2127095754398804,-0.9090909090909092,23.599999999999994,0.4343497069897538,9.060000000000002,-9.099999999999998,0.6470592824296342,0.6413301670242487,1.4553376601930772,-0.5281672924974,0.3410639282525513,1.1694974595216487,1.1142737319405258,Home,Home
2826917,2025-09-28,11:00,Primera Division de Venezuela  ,Carabobo FC,Deportivo La Guaira,3.0,2.2,3.0,0.8,0,1.0,1.78,2,2.03,A,14.0,15.0,0.7857142857142857,-14.31,0.2666666666666666,9.99,1.0,5.029999999999999,0.1770944658123681,0.5333333333333333,30.690000000000005,0.4171312515121298,-24.3,-25.660000000000004,0.5942257173244979,-0.30931475752991794,0.1110430736622073,0.4906860295838392,1.1955823529182599,0.8000007871137571,1.0845392792560526,Away,Away
2792619,2025-09-28,11:30,Poland Liga 1  ,Chrobry Glogow,Gornik Leczna,1.95,3.5,3.5,0.85,0/0.5,0.95,1.98,2.5/3,1.83,D,6.0,5.0,-0.3333333333333333,15.01,-1.0,0.0,-0.3333333333333333,26.700000000000003,0.4364905634363539,-1.0,40.0,0.3755282641185388,15.01,-13.299999999999997,0.8120188275548927,,,,,,,Even,Even
2732569,2025-09-28,12:00,Latvian Higher League  ,FK Liepaja,FK Rigas Futbola skola,3.5,3.4,1.85,0.95,-0.5/1,0.85,2.0,3,1.8,D,16.0,14.0,0.4375,16.2,0.8571428571428571,12.13,0.4375,9.399999999999997,0.3317819560677652,0.8571428571428571,-4.299999999999997,0.3552248097226855,4.0699999999999985,13.699999999999994,0.6870067657904507,1.0582145882512597,-0.109955944720131,-0.7071067811865475,-0.7071067811865475,1.7653213694378072,0.5971508364664164,Home,Home
2876120,2025-09-28,12:00,Iceland Premier Division  ,Afturelding,KA Akureyri,2.75,3.75,2.15,0.68,-0.5,1.15,2.08,3.5,1.73,H,11.0,11.0,-0.2727272727272727,-4.550000000000001,-0.5454545454545454,1.8200000000000005,-0.2727272727272727,17.229999999999993,0.188775429471914,-0.6363636363636364,-3.6000000000000014,0.2365895936154873,-6.370000000000001,20.829999999999995,0.4253650230874013,,,,,,,Even,Even
2877642,2025-09-28,12:30,Uruguay Primera Division  ,Danubio FC,Montevideo City Torque,2.88,3.1,2.55,0.88,0/-0.5,0.93,2.0,2/2.5,1.8,D,14.0,16.0,0.2142857142857142,-0.6900000000000013,-0.0625,-3.75,0.6428571428571429,-7.110000000000003,0.3195073356553728,0.0625,1.25,0.3317819560677652,3.0599999999999987,-8.360000000000003,0.6512892917231381,0.31168582739310324,-0.9299034856622399,-0.25632927015678325,-1.212242733348168,0.5680150975498865,0.2823392476859281,Home,Home
2711557,2025-09-28,13:15,Norway Eliteserien  ,Molde,Valerenga,1.73,4.33,4.0,0.9,0.5/1,0.9,1.9,3/3.5,1.9,D,11.0,11.0,0.7272727272727273,-3.6000000000000014,-0.0909090909090909,4.549999999999999,0.8181818181818182,-0.8700000000000009,0.1681775812035096,-0.4545454545454545,8.190000000000001,0.2127095754398804,-8.15,-9.060000000000002,0.38088715664339,-0.34205502881158034,-0.6077202130438516,-0.6285774920974476,-0.4615077440581695,0.2865224632858673,0.14621246898568208,Home,Away
2722869,2025-09-28,14:00,Chile Primera Division  ,Deportes La Serena,Universidad de Chile,4.33,4.2,1.61,0.95,-0.5/1,0.85,1.95,2.5/3,1.85,D,10.0,10.0,-0.2,-15.0,0.8,6.0,-0.1,6.0,0.2365895936154873,0.8,-10.0,0.1681775812035096,-21.0,16.0,0.4047671748189969,-1.0648637740403428,0.511852643260246,-0.3001628704433751,-0.6120892207089913,0.7647009035969677,1.1239418639692373,Away,Home
2710499,2025-09-28,14:15,Argentine Division 2  ,Chacarita juniors,Gimnasia Mendoza,3.4,2.65,2.45,0.73,0/-0.5,1.08,1.93,1.5/2,1.88,D,16.0,15.0,0.8125,-15.0,0.1333333333333333,-3.3100000000000005,1.0,-13.14,0.4804911034231324,0.0666666666666666,3.9899999999999967,0.4171312515121298,-11.69,-17.129999999999995,0.8976223549352622,-0.7667320230508191,-0.2884880417752915,-0.1121557385538288,0.6568213737245963,0.6545762844969903,0.9453094154998878,Away,Away
2776208,2025-09-28,14:15,Argentine Division 1  ,Racing Club,Independiente,2.2,2.82,3.75,0.95,0.5,0.85,1.93,2,1.88,D,13.0,13.0,0.9230769230769232,8.470000000000002,-0.1538461538461538,0.0,0.9230769230769232,6.200000000000003,0.1932574619052465,-0.1538461538461538,-2.31,0.2127095754398804,8.470000000000002,8.510000000000003,0.4059670373451269,0.8211608791195886,0.7597354338856519,-0.17979560564336516,0.3387261358926689,1.0009564847629537,0.421009297992983,Home,Home
2710497,2025-09-28,14:30,Argentine Division 2  ,Alvarado Mar del Plata,All Boys,2.25,2.7,3.8,0.98,0/0.5,0.83,2.03,1.5/2,1.78,D,16.0,16.0,0.1875,-4.340000000000002,-0.8125,26.25,0.375,3.1000000000000005,0.2799923761135083,-0.8125,11.86,0.2799923761135083,-30.590000000000003,-8.759999999999998,0.5599847522270166,-0.15175482951650857,-0.2874130337673657,1.2497411503394185,-0.06392097387481872,1.401495979855927,0.223492059892547,Away,Away
2710500,2025-09-28,14:30,Argentine Division 2  ,Club Atletico Guemes,CA San Miguel,1.91,2.75,5.25,0.78,0/0.5,1.03,1.95,1.5/2,1.85,D,16.0,16.0,0.625,5.0,-0.0625,-16.900000000000002,0.875,-2.5,0.4440393186673406,-0.1875,-5.010000000000005,0.2309836333518552,21.900000000000002,2.510000000000005,0.6750229520191958,0.6698590859094548,-0.4643572440130652,-1.823554232169702,-0.9354655548418901,2.4934133180791567,0.47110831082882487,Home,Home
2710502,2025-09-28,14:30,Argentine Division 2  ,Defensores Unidos,Temperley,4.75,3.0,1.86,0.95,0/-0.5,0.85,1.95,1.5/2,1.85,A,6.0,16.0,0.0,-8.3,-0.5,17.5,-0.1666666666666666,-30.010000000000005,0.4364905634363539,-0.5625,24.4,0.1416443505196105,-25.8,-54.410000000000004,0.5781349139559644,-0.2524696773881036,-1.9451596963420572,0.8913027388616175,0.9519115943246385,1.1437724162497211,2.8970712906666956,Away,Away
2710503,2025-09-28,14:30,Argentine Division 2  ,Deportivo Madryn,Arsenal de Sarandi,1.46,4.1,6.0,1.05,1,0.75,1.78,2,2.03,H,16.0,16.0,1.0,10.0,-0.9375,5.6599999999999975,1.0,30.659999999999997,0.4440393186673406,-1.0,-2.5,0.600580922361363,4.3400000000000025,33.16,1.0446202410287035,0.7357690747886892,0.7625536111499922,0.34362140596005897,-0.23420439371629628,0.3921476688286303,0.9967580048662885,Home,Home
2710508,2025-09-28,14:30,Argentine Division 2  ,Los Andes,Ferrol Carril Oeste,2.45,2.7,3.3,1.05,0/0.5,0.75,1.95,1.5/2,1.85,H,16.0,16.0,0.25,6.9,-0.5,-3.160000000000001,0.5625,19.99,0.386406470979348,-0.75,-2.5,0.357464427565077,10.060000000000002,22.49,0.743870898544425,0.4606188509435696,0.7514241164797046,-1.2809451409399992,-0.5694777672483871,1.7415639918835688,1.3209018837280917,Home,Home
2710510,2025-09-28,14:30,Argentine Division 2  ,Patronato Parana,Almagro,1.86,3.1,4.75,0.95,0.5,0.85,1.83,1.5/2,1.98,H,16.0,15.0,0.625,5.0,-0.9333333333333332,20.0,0.9375,18.1,0.184809825547528,-1.0,8.669999999999996,0.3876400468214041,-15.0,9.430000000000005,0.5724498723689322,-0.1514807755086949,0.7543224223834252,1.8094992491263475,0.44760635690146866,1.9609800246350424,0.3067160654819565,Away,Home
2837842,2025-09-28,14:30,Primera Division de Paraguay  ,2 de Mayo PJC,General Caballero LJM,2.25,3.2,3.1,0.98,0/0.5,0.83,1.78,2,2.03,D,17.0,17.0,-0.1176470588235294,14.15,-0.4705882352941176,-10.04,0.0,-1.160000000000004,0.1381178398973613,-0.8235294117647058,4.700000000000003,0.2309836333518552,24.189999999999998,-5.8600000000000065,0.3691014732492165,1.4081100455751299,-0.7185105484955018,-0.5797080537631487,-0.20593548702924153,1.9878180993382786,0.5125750614662603,Home,Away
2734946,2025-09-28,15:00,Brazil Serie A  ,Bahia,Palmeiras,3.6,3.4,2.1,0.98,0,0.88,2.1,2/2.5,1.78,D,11.0,10.0,0.8181818181818182,19.959999999999997,0.4,-11.0,1.0,23.599999999999994,0.2800877556899882,0.6,30.0,0.3541973474990897,30.959999999999997,-6.400000000000006,0.6342851031890779,0.8859501975960836,1.2836912160518923,-0.9946037615057443,2.1299679681412895,1.8805539591018279,0.8462767520893972,Home,Away
2734949,2025-09-28,15:00,Brazil Serie A  ,Fluminense RJ,Botafogo RJ,2.4,3.1,3.2,1.1,0/0.5,0.78,1.8,2,2.05,D,10.0,12.0,0.9,3.0,-0.25,3.3299999999999965,0.9,20.0,0.2666473457440296,-0.0833333333333333,20.83,0.0469641476148222,-0.3299999999999965,-0.8299999999999983,0.3136114933588518,-0.5782249133388655,0.5323933484131003,0.25454453510794844,1.0183255625600585,0.832769448446814,0.4859322141469582,Away,Away
