Date,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A
20-07-2025,Brazil Serie A  ,Sport Club do Recife,Botafogo RJ,2.0099999999999945,-46.635000000000005,-54.1,0.0,1.0,3.5,3.25,2.15
20-07-2025,Brazil Serie A  ,Palmeiras,Atletico Mineiro,-13.830277777777772,12.272499999999996,-32.2,3.0,2.0,1.7,3.3,5.75
20-07-2025,Peru Primera Division  ,Juan Pablo II College,Sport Boys,-5.899999999999999,9.130000000000004,-6.0,3.0,0.0,1.85,3.3,4.75
20-07-2025,Argentine Division 2  ,Nueva Chicago,Chaco For Ever,6.266515151515154,-12.043939393939397,31.53,0.0,0.0,2.3,3.1,3.1
20-07-2025,Argentine Division 2  ,Central Norte Salta,Colon de Santa Fe,0.0245454545454553,13.70181818181818,58.900000000000006,3.0,4.0,2.55,2.8,2.8
20-07-2025,Primera Division de Venezuela  ,Metropolitanos FC,Yaracuyanos,-17.855000000000004,-17.830000000000005,29.0,2.0,1.0,1.4,5.0,6.0
20-07-2025,Bolivia Primera Division  ,Real Oruro,San Antonio Bulo Bulo,19.202857142857148,-6.447142857142859,-43.4,0.0,2.0,1.65,3.8,4.33
20-07-2025,Bolivia Primera Division  ,Always Ready,Independiente Petrolero,6.390000000000001,19.260000000000005,17.6,5.0,0.0,1.18,6.0,11.0
20-07-2025,Brazil Serie B  ,America MG,Chapecoense SC,-38.81999999999999,-3.171111111111113,-26.0,0.0,1.0,1.7,3.5,4.75
20-07-2025,Chile Primera B  ,Deportes Temuco,Santiago Morning,-24.826666666666664,-26.633333333333333,2.3999999999999986,2.0,1.0,2.0,3.4,3.5
20-07-2025,Primera Division de Paraguay  ,Guarani CA,Sportivo Trinidense,-4.5584615384615415,-13.760769230769233,5.200000000000001,0.0,0.0,3.2,3.3,2.2
20-07-2025,Colombia Primera B  ,Jaguares de Cordoba,Atletico Huila,-11.129090909090907,16.100909090909088,-1.9400000000000013,3.0,0.0,1.8,3.25,4.5
20-07-2025,Argentine Division 1  ,Belgrano,Racing Club,-2.5166666666666675,-17.526666666666667,-7.969999999999999,0.0,1.0,2.9,3.1,2.5
20-07-2025,Primera Division de Colombiano-Apertura  ,Fortaleza F.C,Deportiva Once Caldas,19.50153846153846,22.278811188811183,4.359999999999999,2.0,1.0,2.3,2.9,3.5
20-07-2025,Brazil Serie A  ,Flamengo,Fluminense RJ,-8.440000000000003,34.63142857142858,-30.800000000000004,1.0,0.0,1.75,3.3,5.0
20-07-2025,Primera Division de Ecuador  ,Liga Dep. Universitaria Quito,Deportivo Cuenca,-29.76727272727273,-13.39,9.86,2.0,2.0,1.5,4.5,5.5
20-07-2025,Bolivia Primera Division  ,Jorge Wilstermann,The Strongest,-11.2625,-22.5375,-19.3,1.0,2.0,5.0,4.0,1.53
20-07-2025,Primera Division de Venezuela  ,Zamora Barinas,Portuguesa FC,4.897954545454549,-20.99477272727273,-22.300000000000004,1.0,0.0,2.0,3.7,3.4
20-07-2025,Chile Primera B  ,San Luis Quillota,Rangers Talca,-25.415,-17.94416666666667,-13.900000000000002,1.0,2.0,2.63,3.4,2.5
20-07-2025,Argentine Division 1  ,Independiente,Talleres Cordoba,-20.038888888888884,20.63888888888889,-14.410000000000004,1.0,2.0,1.9,3.1,4.5
